gain	0	1	-83.71
gain	1	0	-83.71
gain	0	2	-100.74
gain	2	0	-100.74
gain	0	3	-103.96
gain	3	0	-103.96
gain	0	4	-117.14
gain	4	0	-117.14
gain	0	5	-117.26
gain	5	0	-117.26
gain	0	6	-124.84
gain	6	0	-124.84
gain	0	7	-126.49
gain	7	0	-126.49
gain	0	8	-127.10
gain	8	0	-127.10
gain	0	9	-87.05
gain	9	0	-87.05
gain	0	10	-90.02
gain	10	0	-90.02
gain	0	11	-99.88
gain	11	0	-99.88
gain	0	12	-105.04
gain	12	0	-105.04
gain	0	13	-114.94
gain	13	0	-114.94
gain	0	14	-119.15
gain	14	0	-119.15
gain	0	15	-119.43
gain	15	0	-119.43
gain	0	16	-130.72
gain	16	0	-130.72
gain	0	17	-127.05
gain	17	0	-127.05
gain	0	18	-102.44
gain	18	0	-102.44
gain	0	19	-104.81
gain	19	0	-104.81
gain	0	20	-109.62
gain	20	0	-109.62
gain	0	21	-113.43
gain	21	0	-113.43
gain	0	22	-117.87
gain	22	0	-117.87
gain	0	23	-116.62
gain	23	0	-116.62
gain	0	24	-124.81
gain	24	0	-124.81
gain	0	25	-136.09
gain	25	0	-136.09
gain	0	26	-133.03
gain	26	0	-133.03
gain	0	27	-107.51
gain	27	0	-107.51
gain	0	28	-107.87
gain	28	0	-107.87
gain	0	29	-111.27
gain	29	0	-111.27
gain	0	30	-117.97
gain	30	0	-117.97
gain	0	31	-119.42
gain	31	0	-119.42
gain	0	32	-120.45
gain	32	0	-120.45
gain	0	33	-130.13
gain	33	0	-130.13
gain	0	34	-122.11
gain	34	0	-122.11
gain	0	35	-133.06
gain	35	0	-133.06
gain	0	36	-117.06
gain	36	0	-117.06
gain	0	37	-118.24
gain	37	0	-118.24
gain	0	38	-115.03
gain	38	0	-115.03
gain	0	39	-123.35
gain	39	0	-123.35
gain	0	40	-123.31
gain	40	0	-123.31
gain	0	41	-123.06
gain	41	0	-123.06
gain	0	42	-123.47
gain	42	0	-123.47
gain	0	43	-135.83
gain	43	0	-135.83
gain	0	44	-125.53
gain	44	0	-125.53
gain	0	45	-120.00
gain	45	0	-120.00
gain	0	46	-118.15
gain	46	0	-118.15
gain	0	47	-123.70
gain	47	0	-123.70
gain	0	48	-120.40
gain	48	0	-120.40
gain	0	49	-122.40
gain	49	0	-122.40
gain	0	50	-123.64
gain	50	0	-123.64
gain	0	51	-128.34
gain	51	0	-128.34
gain	0	52	-128.10
gain	52	0	-128.10
gain	0	53	-128.86
gain	53	0	-128.86
gain	0	54	-117.02
gain	54	0	-117.02
gain	0	55	-125.06
gain	55	0	-125.06
gain	0	56	-122.07
gain	56	0	-122.07
gain	0	57	-124.97
gain	57	0	-124.97
gain	0	58	-128.05
gain	58	0	-128.05
gain	0	59	-130.16
gain	59	0	-130.16
gain	0	60	-126.08
gain	60	0	-126.08
gain	0	61	-126.99
gain	61	0	-126.99
gain	0	62	-127.36
gain	62	0	-127.36
gain	0	63	-126.72
gain	63	0	-126.72
gain	0	64	-124.79
gain	64	0	-124.79
gain	0	65	-134.36
gain	65	0	-134.36
gain	0	66	-130.65
gain	66	0	-130.65
gain	0	67	-135.31
gain	67	0	-135.31
gain	0	68	-128.04
gain	68	0	-128.04
gain	0	69	-126.09
gain	69	0	-126.09
gain	0	70	-133.24
gain	70	0	-133.24
gain	0	71	-138.00
gain	71	0	-138.00
gain	0	72	-127.17
gain	72	0	-127.17
gain	0	73	-132.93
gain	73	0	-132.93
gain	0	74	-126.08
gain	74	0	-126.08
gain	0	75	-130.72
gain	75	0	-130.72
gain	0	76	-125.55
gain	76	0	-125.55
gain	0	77	-129.69
gain	77	0	-129.69
gain	0	78	-129.87
gain	78	0	-129.87
gain	0	79	-133.46
gain	79	0	-133.46
gain	0	80	-133.27
gain	80	0	-133.27
