gain	1	18	-100.10
gain	18	1	-100.10
gain	1	19	-120.68
gain	19	1	-120.68
gain	1	20	-115.32
gain	20	1	-115.32
gain	1	21	-116.06
gain	21	1	-116.06
gain	1	22	-124.76
gain	22	1	-124.76
gain	1	23	-118.72
gain	23	1	-118.72
gain	1	24	-92.21
gain	24	1	-92.21
gain	1	25	-94.08
gain	25	1	-94.08
gain	1	26	-95.08
gain	26	1	-95.08
gain	1	27	-95.62
gain	27	1	-95.62
gain	1	28	-108.91
gain	28	1	-108.91
gain	1	29	-110.85
gain	29	1	-110.85
gain	1	30	-112.23
gain	30	1	-112.23
gain	1	31	-119.55
gain	31	1	-119.55
gain	1	32	-115.67
gain	32	1	-115.67
gain	1	33	-120.92
gain	33	1	-120.92
gain	1	34	-122.80
gain	34	1	-122.80
gain	1	35	-121.38
gain	35	1	-121.38
gain	1	36	-104.80
gain	36	1	-104.80
gain	1	37	-99.12
gain	37	1	-99.12
gain	1	38	-104.71
gain	38	1	-104.71
gain	1	39	-102.83
gain	39	1	-102.83
gain	1	40	-107.96
gain	40	1	-107.96
gain	1	41	-113.03
gain	41	1	-113.03
gain	1	42	-113.25
gain	42	1	-113.25
gain	1	43	-117.40
gain	43	1	-117.40
gain	1	44	-122.88
gain	44	1	-122.88
gain	1	45	-120.68
gain	45	1	-120.68
gain	1	46	-121.98
gain	46	1	-121.98
gain	1	47	-126.10
gain	47	1	-126.10
gain	1	48	-103.51
gain	48	1	-103.51
gain	1	49	-102.95
gain	49	1	-102.95
gain	1	50	-102.70
gain	50	1	-102.70
gain	1	51	-107.77
gain	51	1	-107.77
gain	1	52	-112.93
gain	52	1	-112.93
gain	1	53	-111.41
gain	53	1	-111.41
gain	1	54	-119.17
gain	54	1	-119.17
gain	1	55	-118.58
gain	55	1	-118.58
gain	1	56	-119.10
gain	56	1	-119.10
gain	1	57	-122.80
gain	57	1	-122.80
gain	1	58	-126.81
gain	58	1	-126.81
gain	1	59	-124.42
gain	59	1	-124.42
gain	1	60	-110.96
gain	60	1	-110.96
gain	1	61	-113.87
gain	61	1	-113.87
gain	1	62	-111.23
gain	62	1	-111.23
gain	1	63	-112.00
gain	63	1	-112.00
gain	1	64	-114.44
gain	64	1	-114.44
gain	1	65	-112.98
gain	65	1	-112.98
gain	1	66	-113.03
gain	66	1	-113.03
gain	1	67	-115.98
gain	67	1	-115.98
gain	1	68	-123.24
gain	68	1	-123.24
gain	1	69	-119.35
gain	69	1	-119.35
gain	1	70	-124.63
gain	70	1	-124.63
gain	1	71	-130.51
gain	71	1	-130.51
gain	1	72	-120.75
gain	72	1	-120.75
gain	1	73	-118.45
gain	73	1	-118.45
gain	1	74	-115.34
gain	74	1	-115.34
gain	1	75	-116.88
gain	75	1	-116.88
gain	1	76	-116.69
gain	76	1	-116.69
gain	1	77	-115.58
gain	77	1	-115.58
gain	1	78	-123.54
gain	78	1	-123.54
gain	1	79	-116.51
gain	79	1	-116.51
gain	1	80	-126.20
gain	80	1	-126.20
gain	1	81	-121.89
gain	81	1	-121.89
gain	1	82	-127.03
gain	82	1	-127.03
gain	1	83	-122.36
gain	83	1	-122.36
gain	1	84	-113.66
gain	84	1	-113.66
gain	1	85	-115.62
gain	85	1	-115.62
gain	1	86	-115.75
gain	86	1	-115.75
gain	1	87	-113.28
gain	87	1	-113.28
gain	1	88	-115.68
gain	88	1	-115.68
gain	1	89	-123.62
gain	89	1	-123.62
gain	1	90	-120.51
gain	90	1	-120.51
gain	1	91	-121.95
gain	91	1	-121.95
gain	1	92	-124.36
gain	92	1	-124.36
gain	1	93	-128.06
gain	93	1	-128.06
gain	1	94	-124.29
gain	94	1	-124.29
gain	1	95	-128.29
gain	95	1	-128.29
gain	1	96	-117.22
gain	96	1	-117.22
gain	1	97	-116.26
gain	97	1	-116.26
gain	1	98	-119.31
gain	98	1	-119.31
gain	1	99	-118.06
gain	99	1	-118.06
gain	1	100	-122.89
gain	100	1	-122.89
gain	1	101	-120.61
gain	101	1	-120.61
gain	1	102	-131.10
gain	102	1	-131.10
gain	1	103	-123.46
gain	103	1	-123.46
gain	1	104	-128.11
gain	104	1	-128.11
gain	1	105	-129.69
gain	105	1	-129.69
gain	1	106	-130.41
gain	106	1	-130.41
gain	1	107	-126.02
gain	107	1	-126.02
gain	1	108	-126.13
gain	108	1	-126.13
gain	1	109	-117.17
gain	109	1	-117.17
gain	1	110	-121.81
gain	110	1	-121.81
gain	1	111	-128.84
gain	111	1	-128.84
gain	1	112	-120.76
gain	112	1	-120.76
gain	1	113	-126.02
gain	113	1	-126.02
gain	1	114	-122.81
gain	114	1	-122.81
gain	1	115	-127.63
gain	115	1	-127.63
gain	1	116	-130.65
gain	116	1	-130.65
gain	1	117	-126.87
gain	117	1	-126.87
gain	1	118	-129.29
gain	118	1	-129.29
gain	1	119	-131.45
gain	119	1	-131.45
gain	1	120	-127.55
gain	120	1	-127.55
gain	1	121	-121.19
gain	121	1	-121.19
gain	1	122	-125.96
gain	122	1	-125.96
gain	1	123	-125.05
gain	123	1	-125.05
gain	1	124	-121.42
gain	124	1	-121.42
gain	1	125	-126.47
gain	125	1	-126.47
gain	1	126	-122.35
gain	126	1	-122.35
gain	1	127	-127.16
gain	127	1	-127.16
gain	1	128	-126.63
gain	128	1	-126.63
gain	1	129	-132.39
gain	129	1	-132.39
gain	1	130	-128.85
gain	130	1	-128.85
gain	1	131	-128.94
gain	131	1	-128.94
gain	1	132	-125.81
gain	132	1	-125.81
gain	1	133	-130.64
gain	133	1	-130.64
gain	1	134	-123.27
gain	134	1	-123.27
gain	1	135	-125.28
gain	135	1	-125.28
gain	1	136	-132.26
gain	136	1	-132.26
gain	1	137	-126.85
gain	137	1	-126.85
gain	1	138	-135.79
gain	138	1	-135.79
gain	1	139	-130.18
gain	139	1	-130.18
gain	1	140	-126.56
gain	140	1	-126.56
gain	1	141	-130.34
gain	141	1	-130.34
gain	1	142	-131.80
gain	142	1	-131.80
gain	1	143	-137.51
gain	143	1	-137.51
gain	2	3	-74.85
gain	3	2	-74.85
gain	2	4	-91.11
gain	4	2	-91.11
gain	2	5	-96.93
gain	5	2	-96.93
gain	2	6	-111.10
gain	6	2	-111.10
gain	2	7	-109.39
gain	7	2	-109.39
gain	2	8	-109.53
gain	8	2	-109.53
gain	2	9	-117.63
gain	9	2	-117.63
gain	2	10	-117.55
gain	10	2	-117.55
gain	2	11	-121.66
gain	11	2	-121.66
gain	2	12	-96.10
gain	12	2	-96.10
gain	2	13	-87.48
gain	13	2	-87.48
gain	2	14	-79.90
gain	14	2	-79.90
gain	2	15	-77.66
gain	15	2	-77.66
gain	2	16	-99.69
gain	16	2	-99.69
gain	2	17	-99.34
gain	17	2	-99.34
gain	2	18	-105.36
gain	18	2	-105.36
gain	2	19	-114.86
gain	19	2	-114.86
gain	2	20	-113.65
gain	20	2	-113.65
gain	2	21	-122.80
gain	21	2	-122.80
gain	2	22	-120.23
gain	22	2	-120.23
gain	2	23	-124.49
gain	23	2	-124.49
gain	2	24	-90.74
gain	24	2	-90.74
gain	2	25	-95.58
gain	25	2	-95.58
gain	2	26	-97.20
gain	26	2	-97.20
gain	2	27	-97.18
gain	27	2	-97.18
gain	2	28	-95.95
gain	28	2	-95.95
gain	2	29	-106.21
gain	29	2	-106.21
gain	2	30	-108.38
gain	30	2	-108.38
gain	2	31	-116.22
gain	31	2	-116.22
gain	2	32	-116.41
gain	32	2	-116.41
gain	2	33	-116.91
gain	33	2	-116.91
gain	2	34	-113.23
gain	34	2	-113.23
gain	2	35	-121.45
gain	35	2	-121.45
gain	2	36	-107.48
gain	36	2	-107.48
gain	2	37	-104.71
gain	37	2	-104.71
gain	2	38	-102.43
gain	38	2	-102.43
gain	2	39	-100.08
gain	39	2	-100.08
gain	2	40	-108.37
gain	40	2	-108.37
gain	2	41	-103.16
gain	41	2	-103.16
gain	2	42	-115.47
gain	42	2	-115.47
gain	2	43	-116.23
gain	43	2	-116.23
gain	2	44	-121.35
gain	44	2	-121.35
gain	2	45	-123.99
gain	45	2	-123.99
gain	2	46	-115.72
gain	46	2	-115.72
gain	2	47	-126.11
gain	47	2	-126.11
gain	2	48	-110.36
gain	48	2	-110.36
gain	2	49	-102.72
gain	49	2	-102.72
gain	2	50	-105.24
gain	50	2	-105.24
gain	2	51	-106.28
gain	51	2	-106.28
gain	2	52	-110.55
gain	52	2	-110.55
gain	2	53	-112.89
gain	53	2	-112.89
gain	2	54	-108.55
gain	54	2	-108.55
gain	2	55	-117.82
gain	55	2	-117.82
gain	2	56	-117.79
gain	56	2	-117.79
gain	2	57	-120.01
gain	57	2	-120.01
gain	2	58	-125.06
gain	58	2	-125.06
gain	2	59	-124.27
gain	59	2	-124.27
gain	2	60	-113.00
gain	60	2	-113.00
gain	2	61	-109.56
gain	61	2	-109.56
gain	2	62	-109.31
gain	62	2	-109.31
gain	2	63	-110.90
gain	63	2	-110.90
gain	2	64	-114.00
gain	64	2	-114.00
gain	2	65	-115.80
gain	65	2	-115.80
gain	2	66	-117.67
gain	66	2	-117.67
gain	2	67	-116.41
gain	67	2	-116.41
gain	2	68	-117.28
gain	68	2	-117.28
gain	2	69	-120.40
gain	69	2	-120.40
gain	2	70	-128.73
gain	70	2	-128.73
gain	2	71	-120.78
gain	71	2	-120.78
gain	2	72	-117.25
gain	72	2	-117.25
gain	2	73	-122.82
gain	73	2	-122.82
gain	2	74	-116.65
gain	74	2	-116.65
gain	2	75	-120.77
gain	75	2	-120.77
gain	2	76	-112.58
gain	76	2	-112.58
gain	2	77	-119.46
gain	77	2	-119.46
gain	2	78	-119.44
gain	78	2	-119.44
gain	2	79	-118.61
gain	79	2	-118.61
gain	2	80	-124.61
gain	80	2	-124.61
gain	2	81	-124.49
gain	81	2	-124.49
gain	2	82	-125.62
gain	82	2	-125.62
gain	2	83	-130.57
gain	83	2	-130.57
gain	2	84	-115.41
gain	84	2	-115.41
gain	2	85	-115.22
gain	85	2	-115.22
gain	2	86	-115.85
gain	86	2	-115.85
gain	2	87	-122.01
gain	87	2	-122.01
gain	2	88	-121.26
gain	88	2	-121.26
gain	2	89	-114.98
gain	89	2	-114.98
gain	2	90	-120.67
gain	90	2	-120.67
gain	2	91	-122.72
gain	91	2	-122.72
gain	2	92	-126.55
gain	92	2	-126.55
gain	2	93	-119.71
gain	93	2	-119.71
gain	2	94	-130.91
gain	94	2	-130.91
gain	2	95	-124.94
gain	95	2	-124.94
gain	2	96	-121.98
gain	96	2	-121.98
gain	2	97	-116.83
gain	97	2	-116.83
gain	2	98	-132.43
gain	98	2	-132.43
gain	2	99	-123.19
gain	99	2	-123.19
gain	2	100	-123.13
gain	100	2	-123.13
gain	2	101	-126.12
gain	101	2	-126.12
gain	2	102	-124.78
gain	102	2	-124.78
gain	2	103	-123.78
gain	103	2	-123.78
gain	2	104	-121.63
gain	104	2	-121.63
gain	2	105	-122.23
gain	105	2	-122.23
gain	2	106	-129.82
gain	106	2	-129.82
gain	2	107	-126.79
gain	107	2	-126.79
gain	2	108	-125.55
gain	108	2	-125.55
gain	2	109	-124.15
gain	109	2	-124.15
gain	2	110	-121.83
gain	110	2	-121.83
gain	2	111	-125.97
gain	111	2	-125.97
gain	2	112	-127.07
gain	112	2	-127.07
gain	2	113	-118.57
gain	113	2	-118.57
gain	2	114	-126.08
gain	114	2	-126.08
gain	2	115	-132.33
gain	115	2	-132.33
gain	2	116	-125.57
gain	116	2	-125.57
gain	2	117	-133.60
gain	117	2	-133.60
gain	2	118	-128.41
gain	118	2	-128.41
gain	2	119	-127.93
gain	119	2	-127.93
gain	2	120	-120.10
gain	120	2	-120.10
gain	2	121	-125.95
gain	121	2	-125.95
gain	2	122	-124.39
gain	122	2	-124.39
gain	2	123	-119.33
gain	123	2	-119.33
gain	2	124	-128.49
gain	124	2	-128.49
gain	2	125	-123.99
gain	125	2	-123.99
gain	2	126	-126.27
gain	126	2	-126.27
gain	2	127	-122.04
gain	127	2	-122.04
gain	2	128	-125.92
gain	128	2	-125.92
gain	2	129	-126.66
gain	129	2	-126.66
gain	2	130	-132.54
gain	130	2	-132.54
gain	2	131	-131.84
gain	131	2	-131.84
gain	2	132	-128.23
gain	132	2	-128.23
gain	2	133	-124.63
gain	133	2	-124.63
gain	2	134	-127.41
gain	134	2	-127.41
gain	2	135	-127.85
gain	135	2	-127.85
gain	2	136	-127.12
gain	136	2	-127.12
gain	2	137	-126.17
gain	137	2	-126.17
gain	2	138	-124.81
gain	138	2	-124.81
gain	2	139	-117.29
gain	139	2	-117.29
gain	2	140	-127.56
gain	140	2	-127.56
gain	2	141	-137.69
gain	141	2	-137.69
gain	2	142	-128.89
gain	142	2	-128.89
gain	2	143	-134.82
gain	143	2	-134.82
gain	3	4	-77.55
gain	4	3	-77.55
gain	3	5	-91.40
gain	5	3	-91.40
gain	3	6	-101.38
gain	6	3	-101.38
gain	3	7	-103.68
gain	7	3	-103.68
gain	3	8	-104.33
gain	8	3	-104.33
gain	3	9	-114.54
gain	9	3	-114.54
gain	3	10	-115.57
gain	10	3	-115.57
gain	3	11	-118.26
gain	11	3	-118.26
gain	3	12	-102.39
gain	12	3	-102.39
gain	3	13	-91.70
gain	13	3	-91.70
gain	3	14	-86.13
gain	14	3	-86.13
gain	3	15	-81.30
gain	15	3	-81.30
gain	3	16	-84.16
gain	16	3	-84.16
gain	3	17	-89.95
gain	17	3	-89.95
gain	3	18	-104.65
gain	18	3	-104.65
gain	3	19	-108.85
gain	19	3	-108.85
gain	3	20	-113.74
gain	20	3	-113.74
gain	3	21	-114.23
gain	21	3	-114.23
gain	3	22	-120.08
gain	22	3	-120.08
gain	3	23	-117.69
gain	23	3	-117.69
gain	3	24	-108.07
gain	24	3	-108.07
gain	3	25	-100.42
gain	25	3	-100.42
gain	3	26	-94.96
gain	26	3	-94.96
gain	3	27	-89.95
gain	27	3	-89.95
gain	3	28	-95.44
gain	28	3	-95.44
gain	3	29	-100.00
gain	29	3	-100.00
gain	3	30	-104.04
gain	30	3	-104.04
gain	3	31	-110.93
gain	31	3	-110.93
gain	3	32	-111.77
gain	32	3	-111.77
gain	3	33	-118.41
gain	33	3	-118.41
gain	3	34	-115.60
gain	34	3	-115.60
gain	3	35	-120.67
gain	35	3	-120.67
gain	3	36	-103.69
gain	36	3	-103.69
gain	3	37	-106.63
gain	37	3	-106.63
gain	3	38	-105.16
gain	38	3	-105.16
gain	3	39	-93.72
gain	39	3	-93.72
gain	3	40	-97.43
gain	40	3	-97.43
gain	3	41	-99.42
gain	41	3	-99.42
gain	3	42	-112.27
gain	42	3	-112.27
gain	3	43	-107.03
gain	43	3	-107.03
gain	3	44	-111.62
gain	44	3	-111.62
gain	3	45	-111.23
gain	45	3	-111.23
gain	3	46	-125.43
gain	46	3	-125.43
gain	3	47	-119.68
gain	47	3	-119.68
gain	3	48	-112.32
gain	48	3	-112.32
gain	3	49	-108.36
gain	49	3	-108.36
gain	3	50	-106.58
gain	50	3	-106.58
gain	3	51	-106.78
gain	51	3	-106.78
gain	3	52	-110.50
gain	52	3	-110.50
gain	3	53	-102.99
gain	53	3	-102.99
gain	3	54	-111.10
gain	54	3	-111.10
gain	3	55	-115.08
gain	55	3	-115.08
gain	3	56	-114.81
gain	56	3	-114.81
gain	3	57	-113.46
gain	57	3	-113.46
gain	3	58	-116.34
gain	58	3	-116.34
gain	3	59	-119.18
gain	59	3	-119.18
gain	3	60	-107.97
gain	60	3	-107.97
gain	3	61	-112.27
gain	61	3	-112.27
gain	3	62	-108.57
gain	62	3	-108.57
gain	3	63	-108.01
gain	63	3	-108.01
gain	3	64	-106.03
gain	64	3	-106.03
gain	3	65	-114.68
gain	65	3	-114.68
gain	3	66	-111.04
gain	66	3	-111.04
gain	3	67	-116.29
gain	67	3	-116.29
gain	3	68	-117.28
gain	68	3	-117.28
gain	3	69	-119.56
gain	69	3	-119.56
gain	3	70	-126.15
gain	70	3	-126.15
gain	3	71	-124.51
gain	71	3	-124.51
gain	3	72	-120.19
gain	72	3	-120.19
gain	3	73	-119.41
gain	73	3	-119.41
gain	3	74	-112.66
gain	74	3	-112.66
gain	3	75	-117.90
gain	75	3	-117.90
gain	3	76	-115.19
gain	76	3	-115.19
gain	3	77	-119.12
gain	77	3	-119.12
gain	3	78	-114.11
gain	78	3	-114.11
gain	3	79	-117.44
gain	79	3	-117.44
gain	3	80	-119.61
gain	80	3	-119.61
gain	3	81	-117.19
gain	81	3	-117.19
gain	3	82	-127.80
gain	82	3	-127.80
gain	3	83	-128.03
gain	83	3	-128.03
gain	3	84	-120.89
gain	84	3	-120.89
gain	3	85	-115.56
gain	85	3	-115.56
gain	3	86	-115.22
gain	86	3	-115.22
gain	3	87	-117.63
gain	87	3	-117.63
gain	3	88	-117.99
gain	88	3	-117.99
gain	3	89	-119.38
gain	89	3	-119.38
gain	3	90	-119.50
gain	90	3	-119.50
gain	3	91	-123.88
gain	91	3	-123.88
gain	3	92	-118.49
gain	92	3	-118.49
gain	3	93	-124.40
gain	93	3	-124.40
gain	3	94	-124.93
gain	94	3	-124.93
gain	3	95	-123.09
gain	95	3	-123.09
gain	3	96	-118.70
gain	96	3	-118.70
gain	3	97	-120.62
gain	97	3	-120.62
gain	3	98	-118.98
gain	98	3	-118.98
gain	3	99	-116.03
gain	99	3	-116.03
gain	3	100	-120.14
gain	100	3	-120.14
gain	3	101	-120.24
gain	101	3	-120.24
gain	3	102	-124.28
gain	102	3	-124.28
gain	3	103	-120.03
gain	103	3	-120.03
gain	3	104	-118.85
gain	104	3	-118.85
gain	3	105	-125.75
gain	105	3	-125.75
gain	3	106	-127.40
gain	106	3	-127.40
gain	3	107	-130.12
gain	107	3	-130.12
gain	3	108	-126.22
gain	108	3	-126.22
gain	3	109	-124.81
gain	109	3	-124.81
gain	3	110	-122.89
gain	110	3	-122.89
gain	3	111	-121.65
gain	111	3	-121.65
gain	3	112	-120.10
gain	112	3	-120.10
gain	3	113	-117.76
gain	113	3	-117.76
gain	3	114	-119.00
gain	114	3	-119.00
gain	3	115	-119.52
gain	115	3	-119.52
gain	3	116	-122.61
gain	116	3	-122.61
gain	3	117	-122.06
gain	117	3	-122.06
gain	3	118	-131.78
gain	118	3	-131.78
gain	3	119	-127.19
gain	119	3	-127.19
gain	3	120	-123.00
gain	120	3	-123.00
gain	3	121	-123.80
gain	121	3	-123.80
gain	3	122	-122.41
gain	122	3	-122.41
gain	3	123	-133.14
gain	123	3	-133.14
gain	3	124	-125.54
gain	124	3	-125.54
gain	3	125	-127.40
gain	125	3	-127.40
gain	3	126	-131.29
gain	126	3	-131.29
gain	3	127	-121.64
gain	127	3	-121.64
gain	3	128	-126.54
gain	128	3	-126.54
gain	3	129	-131.71
gain	129	3	-131.71
gain	3	130	-127.23
gain	130	3	-127.23
gain	3	131	-129.00
gain	131	3	-129.00
gain	3	132	-126.07
gain	132	3	-126.07
gain	3	133	-127.44
gain	133	3	-127.44
gain	3	134	-131.79
gain	134	3	-131.79
gain	3	135	-125.19
gain	135	3	-125.19
gain	3	136	-124.24
gain	136	3	-124.24
gain	3	137	-130.95
gain	137	3	-130.95
gain	3	138	-126.17
gain	138	3	-126.17
gain	3	139	-127.66
gain	139	3	-127.66
gain	3	140	-130.73
gain	140	3	-130.73
gain	3	141	-133.32
gain	141	3	-133.32
gain	3	142	-127.95
gain	142	3	-127.95
gain	3	143	-130.97
gain	143	3	-130.97
gain	4	5	-77.02
gain	5	4	-77.02
gain	4	6	-91.00
gain	6	4	-91.00
gain	4	7	-101.04
gain	7	4	-101.04
gain	4	8	-109.71
gain	8	4	-109.71
gain	4	9	-109.51
gain	9	4	-109.51
gain	4	10	-115.79
gain	10	4	-115.79
gain	4	11	-110.46
gain	11	4	-110.46
gain	4	12	-106.02
gain	12	4	-106.02
gain	4	13	-97.78
gain	13	4	-97.78
gain	4	14	-87.34
gain	14	4	-87.34
gain	4	15	-85.14
gain	15	4	-85.14
gain	4	16	-79.42
gain	16	4	-79.42
gain	4	17	-88.09
gain	17	4	-88.09
gain	4	18	-93.08
gain	18	4	-93.08
gain	4	19	-102.37
gain	19	4	-102.37
gain	4	20	-108.39
gain	20	4	-108.39
gain	4	21	-111.92
gain	21	4	-111.92
